0,1
FGF8,FCRL4
FGF13,ITGB1
FGF13,FCRL4
MMP1,ITGB2
MMP1,ITGB5
MMP1,ITGB1
MMP1,ITGAM
MMP1,ITGB3
MMP1,ITGAV
MMP1,ITGB8
MMP1,SDC1
MMP1,ITGA1
MMP1,ITGA5
MMP1,CD93
MMP1,FLT4
MMP1,TMPRSS6
MMP1,ABCA1
MMP1,MAG
MMP1,FCRL4
LAMA3,ITGB2
LAMA3,ITGAM
LAMA3,ITGAV
LAMA3,ITGB8
LAMA3,SDC1
LAMA3,ITGA6
LAMA3,ITGA1
LAMA3,ITGA2
LAMA3,TMPRSS6
LAMA3,ABCA1
LAMA3,MAG
FBN1,ITGB2
FBN1,ITGB5
FBN1,CD44
FBN1,ITGB8
FBN1,CD36
FBN1,FLT4
FBN1,FCRL4
PSEN1,LRP2
PSEN1,ITGB1
PSEN1,LRP1
PSEN1,LDLR
PSEN1,VLDLR
PSEN1,SORL1
PSEN1,FCRL4
BGN,ITGB1
BGN,SELP
BGN,CALCR
P4HB,LRP2
P4HB,ITGB1
P4HB,VLDLR
P4HB,OLR1
P4HB,LSR
P4HB,TLR6
P4HB,LRP8
P4HB,RYR2
P4HB,TRPM3
JAG2,LRP2
JAG2,LRP1
FBLN1,FCRL4
CALCA,IFNAR2
CALCA,IFNAR1
CALCA,FCRL4
COL4A5,DDR2
COL4A5,ITGA11
COL4A5,DDR1
COL4A5,COL17A1
COL4A5,MAG
COL4A5,ITGA10
COL7A1,DDR2
COL7A1,ITGA11
COL7A1,TMPRSS6
COL7A1,DDR1
BTLA,IFNAR1
BTLA,FCRL4
TAC4,IFNAR2
TAC4,IFNAR1
FGF3,FCRL4
HSP90AA1,ERBB4
HSP90AA1,ITGB2
HSP90AA1,FGFR1
HSP90AA1,ADRB2
HSP90AA1,ITGB5
HSP90AA1,ITGA4
HSP90AA1,CD44
HSP90AA1,ITGB7
HSP90AA1,LRP2
HSP90AA1,ITGB1
HSP90AA1,IGF2R
HSP90AA1,SDC2
HSP90AA1,ITGAM
HSP90AA1,LRP6
HSP90AA1,ITGB6
HSP90AA1,ITGAV
HSP90AA1,ITGB8
HSP90AA1,CD36
HSP90AA1,SDC1
HSP90AA1,PLAUR
HSP90AA1,ITGA5
HSP90AA1,FLT4
HSP90AA1,ITGA8
HSP90AA1,ITGA2B
HSP90AA1,LDLR
HSP90AA1,TLR2
HSP90AA1,VLDLR
HSP90AA1,TLR4
HSP90AA1,ABCA1
HSP90AA1,SDC3
HSP90AA1,ITGAX
HSP90AA1,SORL1
HSP90AA1,RYR1
HSP90AA1,PTPRZ1
HSP90AA1,GPC1
HSP90AA1,FCRL4
HSP90AA1,IL17RC
HSP90AA1,ASGR2
FGG,ITGB5
FGG,CD44
FGG,LRP2
FGG,ITGAM
FGG,ITGB8
FGG,CD36
FGG,SDC1
FGG,PLAUR
FGG,SDC3
FGG,FCRL4
PTN,ITGB2
PTN,ITGB5
PTN,CD44
PTN,ITGB1
PTN,ITGAM
PTN,ITGB3
PTN,ITGAV
PTN,ITGB8
PTN,ITGA1
PTN,ITGA2
PTN,ITGA5
PTN,FLT4
PTN,ABCA1
PTN,MAG
PTN,FCRL4
COL9A3,FCRL4
ICAM4,FGFR1
ICAM4,ADRB2
ICAM4,ITGB5
ICAM4,CD44
ICAM4,LRP2
ICAM4,SDC2
ICAM4,ITGB8
ICAM4,CD36
ICAM4,SDC1
ICAM4,PLAUR
ICAM4,LDLR
ICAM4,TLR2
ICAM4,VLDLR
ICAM4,TLR4
ICAM4,SDC3
ICAM4,FCRL4
ICAM4,IL17RC
TNFSF13,FCRL4
HMGB1,EGFR
HMGB1,ITGB2
HMGB1,FGFR1
HMGB1,ADRB2
HMGB1,CD44
HMGB1,LRP2
HMGB1,ITGB1
HMGB1,BMPR2
HMGB1,SDC3
HMGB1,FCRL4
FN1,EGFR
FN1,MET
FN1,ERBB4
FN1,ITGB2
FN1,FGFR1
FN1,ADRB2
FN1,ITGB5
FN1,ITGAM
FN1,LRP6
FN1,CD36
FN1,SDC1
FN1,ITGA1
FN1,TLR2
FN1,TLR4
FN1,ABCA1
FN1,SDC3
FN1,ITGAX
FN1,CD151
FN1,SSTR2
FN1,MUSK
FN1,TNFRSF10A
FN1,GPC1
FN1,FCRL4
FN1,ASGR2
COL18A1,ITGB2
COL18A1,CD44
COL18A1,ITGAV
COL18A1,ITGB8
COL18A1,CD36
COL18A1,ITGA1
COL18A1,FLT4
COL18A1,SDC3
COL18A1,ITGAX
COL18A1,CD151
COL18A1,MAG
COL18A1,FCRL4
HP,ADRB2
HP,CD44
HP,LRP2
HP,ITGB1
HP,LRP1
HP,SDC1
HP,LDLR
HP,VLDLR
HP,FCRL4
ADAM15,ITGB5
ADAM15,CD44
ADAM15,FCRL4
CALM1,ALK
CALM1,LRP2
CALM1,IGF2R
CALM1,LRP6
CALM1,LRP5
CALM1,RYK
CALM1,LDLR
CALM1,TLR2
CALM1,VLDLR
CALM1,IFNAR1
CALM1,CD81
CALM1,TREM2
CALM1,SORL1
CALM1,SCARB1
CALM1,VANGL2
CALM1,FZD3
CALM1,ANTXR1
CALM1,APCDD1
CALM1,RPSA
CALM1,AR
CALM1,PTPRZ1
CALM1,TFR2
CALM1,CD74
CALM1,PTGER2
CALM1,FCRL4
CALM1,GPC2
COL9A1,FCRL4
GIP,FCRL4
APOA4,ITGB2
APOA4,ITGB1
APOA4,COL13A1
APOA4,ITGAM
APOA4,ITGA2
APOA4,TMPRSS6
APOA4,VLDLR
APOA4,LSR
APOA4,LRP8
APOA4,STAB2
APOA4,FCRL4
FGF17,FCRL4
PYY,IFNAR2
F8,ITGB2
F8,LRP2
F8,ITGB1
F8,TPO
F8,ITGAM
F8,ITGA2
F8,TMPRSS6
F8,VLDLR
F8,OLR1
F8,LSR
F8,LRP8
F8,ABCA1
F8,RYR2
F8,SORL1
F8,LRP4
F8,STAB2
F8,RYR1
COL4A2,ITGB1
COL4A2,ITGA1
COL4A2,MAG
LAMC3,LRP2
LAMC3,ITGAM
LAMC3,ITGA1
LAMC3,DDR2
LAMC3,ITGA11
LAMC3,TMPRSS6
LAMC3,DDR1
LAMC3,ABCA1
LAMC3,MAG
CCL28,IFNAR2
CCL28,IFNAR1
COL6A1,ITGA11
COL6A1,TMPRSS6
COL6A1,ABCA1
COL6A1,COL17A1
COL6A1,MAG
TGM2,ITGB2
TGM2,FGFR1
TGM2,ITGB5
TGM2,CD44
TGM2,SDC3
TGM2,FCRL4
CNTF,FCRL4
AGT,ITGB1
AGT,IGF2R
AGT,LRP1
AGT,SDC1
AGT,LDLR
AGT,VLDLR
AGT,CD81
AGT,SORL1
AGT,AR
AGT,PTPRZ1
AGT,PTPRS
AGT,FCRL4
DLL1,LRP2
DLL1,LRP1
THBS2,ITGB2
THBS2,ITGB5
THBS2,CD44
THBS2,LRP2
THBS2,ITGAM
THBS2,ITGAV
THBS2,ITGB8
THBS2,SDC1
THBS2,ITGA1
THBS2,ITGA2
THBS2,ITGA5
THBS2,CD93
THBS2,FLT4
THBS2,ITGA2B
THBS2,ABCA1
THBS2,ITGAX
THBS2,MAG
THBS2,ITGA3
THBS2,TNFRSF10A
THBS2,FCRL4
C4BPA,ITGB2
C4BPA,LRP2
C4BPA,ITGB1
C4BPA,LDLR
C4BPA,VLDLR
C4BPA,LRP8
C4BPA,ABCA1
C4BPA,SORL1
C4BPA,RYR1
C4BPA,PTPRS
C4BPA,FCRL4
VIP,IFNAR2
VIP,IFNAR1
VIP,FCRL4
CFH,ITGB2
CFH,ADRB2
CFH,ITGB5
CFH,CD44
CFH,LRP2
CFH,ITGB1
CFH,SDC2
CFH,ITGB3
CFH,ITGAV
CFH,ITGB8
CFH,CD36
CFH,SDC1
CFH,PLAUR
CFH,LDLR
CFH,TLR2
CFH,VLDLR
CFH,CALCR
CFH,TLR4
CFH,SDC3
CFH,MUC6
CFH,FCRL4
XCL1,SORT1
XCL1,ITGB2
XCL1,ADRB2
XCL1,ITGA4
XCL1,CD44
XCL1,LRP2
XCL1,CNR1
XCL1,ITGB1
XCL1,SDC2
XCL1,ITGAM
XCL1,LRP6
XCL1,ITGB8
XCL1,SDC1
XCL1,PLAUR
XCL1,TNFRSF11B
XCL1,LDLR
XCL1,TLR2
XCL1,SELP
XCL1,SDC4
XCL1,TFRC
XCL1,VLDLR
XCL1,CALCR
XCL1,MTTP
XCL1,TLR6
XCL1,TLR4
XCL1,CD81
XCL1,LMBR1L
XCL1,TLR1
XCL1,AGER
XCL1,GPIHBP1
XCL1,LEPR
XCL1,C1QBP
XCL1,FCRL4
CCN2,ADRB2
CCN2,ITGB5
CCN2,CD44
CCN2,LRP2
CCN2,ITGB1
CCN2,SDC2
CCN2,ITGB3
CCN2,ITGAV
CCN2,ITGB8
CCN2,CD36
CCN2,SDC1
CCN2,PLAUR
CCN2,LDLR
CCN2,TLR2
CCN2,VLDLR
CCN2,TLR4
CCN2,LRP8
CCN2,SDC3
CCN2,FCRL4
APOA2,ITGB2
APOA2,ITGB1
APOA2,COL13A1
APOA2,ITGAM
APOA2,ITGA2
APOA2,TMPRSS6
APOA2,VLDLR
APOA2,LSR
APOA2,LRP8
APOA2,STAB2
APOA2,FCRL4
SEMA4A,LRP2
SEMA4A,ABCA1
ADAM12,ITGB2
ADAM12,ITGB3
ADAM12,ITGAV
ADAM12,FCRL4
S100A8,FGFR1
S100A8,ADRB2
S100A8,CD44
S100A8,LRP2
S100A8,ITGB1
S100A8,LRP1
S100A8,SDC2
S100A8,ITGAM
S100A8,LDLR
S100A8,TLR2
S100A8,VLDLR
S100A8,F3
S100A8,CALCR
S100A8,IFNAR1
S100A8,CD81
S100A8,SORL1
S100A8,RYR1
S100A8,CD40
S100A8,CD79A
S100A8,FCRL4
S100A12,ITGB1
S100A9,FGFR1
S100A9,ADRB2
S100A9,CD44
S100A9,LRP2
S100A9,ITGB1
S100A9,LRP1
S100A9,SDC2
S100A9,ITGAM
S100A9,LDLR
S100A9,TLR2
S100A9,VLDLR
S100A9,SDC3
S100A9,CD81
S100A9,SORL1
S100A9,RYR1
S100A9,FCRL4
L1CAM,ITGB1
COL11A1,ITGA1
COL11A1,DDR2
COL11A1,ITGA11
COL11A1,COL17A1
COL11A1,MAG
COL11A1,ITGA10
CD40LG,LRP2
CD40LG,ITGB1
CD40LG,MUC6
CD40LG,ADGRV1
CD40LG,FCRL4
GNAS,FCRL4
ANGPTL3,ITGB1
SFTPD,ITGB1
SFTPD,LRP6
MMP9,FGFR1
MMP9,ADRB2
MMP9,ITGB5
MMP9,LRP2
MMP9,ITGB1
MMP9,SDC2
MMP9,ITGB3
MMP9,ITGAV
MMP9,ITGB8
MMP9,CD36
MMP9,SDC1
MMP9,PLAUR
MMP9,ITGA5
MMP9,LDLR
MMP9,TLR2
MMP9,VLDLR
MMP9,TLR4
MMP9,LRP8
MMP9,SDC3
MMP9,SORL1
MMP9,RYR1
MMP9,ADGRV1
MMP9,CD79A
MMP9,FCRL4
MMP9,IL17RC
COL9A2,FCRL4
PLAU,CD44
PLAU,ITGB3
PLAU,ITGB8
PLAU,CD36
PLAU,SDC1
PLAU,LDLR
PLAU,LRP8
PLAU,FCRL4
GHRH,IFNAR2
GHRH,IFNAR1
HSPG2,ITGB2
HSPG2,NOTCH1
HSPG2,NOTCH4
HSPG2,NOTCH2
HSPG2,NOTCH3
HSPG2,ITGAM
HSPG2,ITGB8
HSPG2,ITGA6
HSPG2,ITGA1
HSPG2,DDR2
HSPG2,ITGA11
HSPG2,TMPRSS6
HSPG2,DDR1
HSPG2,CD47
HSPG2,LDLR
HSPG2,VLDLR
HSPG2,LRP8
HSPG2,ABCA1
HSPG2,CD46
HSPG2,STAB2
HSPG2,MAG
HSPG2,ATP1A3
HSPG2,ITGA3
HSPG2,ITGB4
HSPG2,NT5E
HSPG2,FCRL4
HSPG2,ITGA10
COL5A2,CD93
COL5A2,DDR2
COL5A2,ITGA11
COL5A2,COL17A1
COL5A2,MAG
F10,LRP2
F10,ITGB1
F10,FCRL4
COL4A1,ITGA5
COL4A1,FLT4
COL4A1,DDR2
COL4A1,ITGA11
COL4A1,DDR1
COL4A1,ABCA1
COL4A1,COL17A1
COL4A1,MAG
FGF14,FCRL4
HLA-C,CAV1
HLA-C,RYK
HLA-C,FZD7
HLA-C,SDC4
HLA-C,FZD3
HLA-C,TFR2
HLA-C,CD74
HLA-C,FCRL4
HLA-E,IFNAR2
HLA-E,IFNAR1
ANXA1,FCRL4
ACTR2,ITGB2
ACTR2,ITGB1
ACTR2,LRP1
ACTR2,ITGAM
ACTR2,SDC1
ACTR2,VLDLR
ACTR2,LRP8
ACTR2,FCRL4
CCL7,IFNAR2
CCL7,IFNAR1
AGRN,ITGB2
AGRN,ITGAM
AGRN,ITGB8
AGRN,ITGA1
AGRN,ITGA2
AGRN,TMPRSS6
AGRN,LRP8
AGRN,MAG
AGRN,FCRL4
INSL3,IFNAR2
INSL3,IFNAR1
AVP,MTNR1A
AVP,GRM7
AVP,LRP1
AVP,DPP4
AVP,ACKR1
AVP,TLR2
AVP,VLDLR
AVP,CALCR
AVP,IFNAR2
AVP,IFNAR1
AVP,CD81
AVP,SORL1
AVP,AR
AVP,HLA-F
AVP,FCRL4
AVP,TSPAN1
UCN3,IFNAR2
UCN3,IFNAR1
COL2A1,ITGAV
COL2A1,ITGB8
COL2A1,ITGA5
COL2A1,CD93
COL2A1,FLT4
COL2A1,DDR2
COL2A1,ITGA11
COL2A1,CD47
COL2A1,ABCA1
COL2A1,COL17A1
COL2A1,ADGRL1
RLN2,IFNAR2
RLN2,IFNAR1
FGF9,FCRL4
SEMA5A,LRP2
SEMA5A,ABCA1
LAMA1,ITGB2
LAMA1,ITGB5
LAMA1,LRP2
LAMA1,ITGAM
LAMA1,ITGAV
LAMA1,SDC1
LAMA1,ITGA5
LAMA1,CD93
LAMA1,FLT4
LAMA1,ITGA11
LAMA1,CD47
LAMA1,ITGA2B
LAMA1,LRP8
LAMA1,ABCA1
LAMA1,CD46
LAMA1,COL17A1
LAMA1,MAG
LAMA1,ROBO4
CCL25,IFNAR2
CCL25,IFNAR1
LAMB3,ITGAV
LAMB3,ITGA1
LAMB3,ITGA11
LAMB3,TMPRSS6
LAMB3,CD47
LAMB3,ABCA1
LAMB3,MAG
CCL8,IFNAR2
CCL8,IFNAR1
COL4A6,FLT4
COL4A6,DDR2
COL4A6,ITGA11
COL4A6,DDR1
COL4A6,COL17A1
COL4A6,MAG
COL4A6,ITGA10
CCL26,IFNAR2
CCL26,IFNAR1
SPP1,EGFR
SPP1,ERBB4
SPP1,ITGB2
SPP1,FGFR1
SPP1,ADRB2
SPP1,ITGB7
SPP1,SDC2
SPP1,LRP6
SPP1,ITGB6
SPP1,TLR2
SPP1,TLR4
SPP1,SDC3
SPP1,IL6R
SPP1,SSTR2
SPP1,GPC1
SPP1,FCRL4
SPP1,IL17RC
LGALS9,LRP2
LGALS9,ITGB1
LGALS9,LDLR
LGALS9,ABCA1
LGALS9,ITGAX
LGALS9,SORL1
LGALS9,FCRL4
ADM2,IFNAR2
ADM2,IFNAR1
ADM2,FCRL4
CXCL12,PTH1R
CXCL12,RAMP2
CXCL12,VIPR1
CXCL12,RAMP3
CXCL12,GPR20
CXCL12,ADRB2
CXCL12,ADRB3
CXCL12,TSHR
CXCL12,GPR84
CXCL12,ACKR1
CXCL12,CAV1
CXCL12,CCR5
CXCL12,IL2RA
CXCL12,IL2RG
CXCL12,TLR2
CXCL12,F3
CXCL12,FZD4
CXCL12,IFNAR2
CXCL12,IFNAR1
CXCL12,SPN
CXCL12,CD40
CXCL12,LILRB2
CXCL12,HFE
CXCL12,CD79A
CXCL12,FCRL4
CXCL12,LILRB1
COL4A3,ITGB8
COL4A3,ITGA5
COL4A3,FLT4
COL4A3,DDR2
COL4A3,ITGA11
COL4A3,TMPRSS6
COL4A3,DDR1
COL4A3,ABCA1
COL4A3,COL17A1
COL4A3,MAG
COL4A4,ITGB8
COL4A4,ITGA5
COL4A4,FLT4
COL4A4,DDR2
COL4A4,ITGA11
COL4A4,DDR1
COL4A4,ABCA1
COL4A4,COL17A1
COL4A4,MAG
NPS,IFNAR2
NPS,IFNAR1
POMC,IFNAR2
POMC,IFNAR1
NPY,IFNAR2
NPY,IFNAR1
SAA1,FCRL4
MDK,ERBB4
MDK,ITGB2
MDK,FGFR1
MDK,ADRB2
MDK,ITGB5
MDK,CD44
MDK,ITGB7
MDK,SDC2
MDK,ITGAM
MDK,LRP6
MDK,ITGB3
MDK,ITGB6
MDK,ITGAV
MDK,ITGB8
MDK,CD36
MDK,PLAUR
MDK,ITGA5
MDK,FLT4
MDK,ITGA8
MDK,ITGA2B
MDK,TNFRSF11B
MDK,TLR2
MDK,VLDLR
MDK,TLR4
MDK,ABCA1
MDK,ITGAX
MDK,CD151
MDK,MAG
MDK,MUSK
MDK,ITGA3
MDK,GPC1
MDK,FCRL4
MDK,IL17RC
MDK,ASGR2
TF,ITGB2
TF,ITGB1
TF,LRP1
TF,ITGAM
TF,VLDLR
TF,FCRL4
GCG,IFNAR1
GCG,FCRL4
CLEC2A,IFNAR2
C4A,ABCA1
TNF,LRP2
TNF,LDLR
TNF,FCRL4
CCN1,ADRB2
CCN1,CD44
CCN1,LRP2
CCN1,ITGB1
CCN1,SDC2
CCN1,ITGB8
CCN1,CD36
CCN1,SDC1
CCN1,PLAUR
CCN1,LDLR
CCN1,VLDLR
CCN1,SDC3
CCN1,FCRL4
FGF16,FCRL4
LAMA2,LRP2
LAMA2,ITGAM
LAMA2,DDR2
LAMA2,ITGA11
LAMA2,TMPRSS6
LAMA2,DDR1
LAMA2,CD47
LAMA2,LRP8
LAMA2,ABCA1
LAMA2,CD46
LAMA2,COL17A1
LAMA2,MAG
CCL24,IFNAR2
CCL24,IFNAR1
HRAS,FCRL4
ICAM2,LRP2
ICAM2,ITGB1
ICAM2,FCRL4
RARRES2,IFNAR2
COL9A3,ITGB2
COL9A3,ITGB1
COL9A3,ITGAM
COL9A3,SDC1
COL9A3,OLR1
COL9A3,LSR
COL9A3,RYR2
HSPA8,ITGB2
HSPA8,ITGB1
HSPA8,LRP1
HSPA8,ITGAM
HSPA8,SDC1
HSPA8,VLDLR
HSPA8,LRP8
HSPA8,FCRL4
CALCB,IFNAR2
CALCB,IFNAR1
CALCB,FCRL4
ADM,IFNAR2
ADM,IFNAR1
ADM,FCRL4
PTHLH,IFNAR2
PTHLH,IFNAR1
ADCYAP1,IFNAR2
ADCYAP1,IFNAR1
ADCYAP1,FCRL4
SHANK2,PLXNA4
SHANK2,PLXNA2
LGALS8,LRP2
LGALS8,ITGB1
LGALS8,LRP1
LGALS8,ABCA1
RELN,ITGB2
RELN,LRP2
RELN,LRP1
RELN,ITGAM
RELN,ITGB8
RELN,ITGA2
RELN,TMPRSS6
RELN,LSR
RELN,ABCA1
RELN,RYR2
RELN,STAB2
LAMB2,ITGA1
LAMB2,ITGA2
LAMB2,TMPRSS6
LAMB2,ABCA1
LAMB2,MAG
ADAM9,ITGB2
ADAM9,ITGB3
ADAM9,ITGB8
ADAM9,ITGA1
ADAM9,ITGA5
ADAM9,FLT4
ADAM9,ABCA1
ADAM9,MAG
S100A4,FCRL4
FGF1,TLR2
FGF1,FCRL4
GNRH2,IFNAR2
GNRH1,IFNAR2
CLEC2D,IFNAR2
CLEC2D,IFNAR1
PODXL2,FCRL4
CD34,ITGB1
CD34,FCRL4
MUC7,FCRL4
PODXL,FCRL4
RAET1L,IFNAR2
ULBP2,IFNAR2
ULBP3,IFNAR2
RAET1E,IFNAR2
CD55,LRP2
CD55,ABCA1
GPC3,ITGB2
GPC3,ITGB1
GPC3,ITGAM
GPC3,LDLR
GPC3,VLDLR
GPC3,LRP8
GPC3,FCRL4
PDGFB,LRP2
PDGFB,ITGB1
PDGFB,IGF2R
PDGFB,LDLR
PDGFB,VLDLR
PDGFB,ABCA1
PDGFB,ITGAX
PDGFB,SORL1
PDGFB,AR
PDGFB,PTPRZ1
PDGFB,FCRL4
A2M,LRP2
A2M,LRP8
A2M,STAB2
SERPINA1,LRP2
SERPINA1,LRP8
SERPINA1,STAB2
SERPINE2,LRP2
SERPINE2,LRP8
SERPINE2,STAB2
MMP13,LRP2
MMP13,LRP8
MMP13,STAB2
FCN2,LRP2
FCN2,ITGB1
FCN2,LRP8
FCN2,STAB2
HPX,LRP2
HPX,LRP8
HPX,STAB2
LIPC,LRP2
LIPC,LRP8
LIPC,STAB2
PSAP,NOTCH1
PSAP,LRP2
PSAP,ITGB1
PSAP,IGF2R
PSAP,ASGR1
PSAP,LDLR
PSAP,VLDLR
PSAP,ABCA1
PSAP,ITGAX
PSAP,IFITM1
PSAP,CD81
PSAP,SORL1
PSAP,LRP4
PSAP,SCARA5
PSAP,TNFRSF21
PSAP,PTPRZ1
PSAP,CFTR
PSAP,CELSR2
PSAP,FCRL4
PSAP,ASGR2
SFTPA2,NOTCH1
SFTPA2,NOTCH4
SFTPA2,NOTCH2
SFTPA2,NOTCH3
SFTPA2,LRP2
SFTPA2,ITGB1
SFTPA2,LRP1
SFTPA2,DDR2
SFTPA2,ITGA11
SFTPA2,TNFRSF10A
SFTPA2,FCRL4
MBL2,LRP2
MBL2,ITGB1
MBL2,LRP1
MBL2,LDLR
MBL2,VLDLR
MBL2,LRP8
MBL2,ABCA1
MBL2,RYR2
MBL2,SORL1
MBL2,RYR1
MBL2,ASGR2
C1QA,NOTCH1
C1QA,NOTCH2
C1QA,NOTCH3
C1QA,LRP2
C1QA,ITGB1
C1QA,LRP1
C1QA,ITGAV
C1QA,ITGA1
C1QA,ITGA2
C1QA,ITGA5
C1QA,FLT4
C1QA,ITGA11
C1QA,ABCA1
C1QA,COL17A1
C1QA,ADGRL1
C1QA,MAG
C1QA,PTPRS
C1QA,ITGB4
GSTP1,TLR2
GSTP1,FCRL4
GALP,IFNAR2
CLEC3A,IFNAR2
CLEC3A,IFNAR1
VEGFC,FGFR1
VEGFC,ITGB5
VEGFC,CD44
VEGFC,LRP2
VEGFC,ITGB3
VEGFC,SDC3
VEGFC,FCRL4
DLK1,LRP2
DLK1,LRP1
MFNG,LRP2
MFNG,LRP1
CCL16,IFNAR2
FGF21,FCRL4
NMB,IFNAR2
SFTPA1,FCRL4
RNASE2,FCRL4
SOSTDC1,ITGB1
WNT9B,ITGB1
SOST,ITGB1
HSPA1A,ITGB1
HSPA1A,ABCA1
HSPA1A,PTPRZ1
HSPA1A,ASGR2
CD24,FCRL4
GC,ITGB1
GC,LRP1
GC,FCRL4
ALB,ITGB1
ALB,LRP1
ALB,FCRL4
INS,ITGB2
INS,ITGB1
INS,LRP1
INS,LDLR
INS,VLDLR
INS,CD81
INS,SORL1
INS,RYR1
INS,PTPRS
INS,FCRL4
SCGB1A1,ITGB2
SCGB1A1,ITGB1
SCGB1A1,ITGAM
SCGB1A1,FCRL4
LCN2,ITGB1
LCN2,LRP1
LCN2,FCRL4
NRG1,LRP2
NRG1,ITGB1
NRG1,LDLR
NRG1,ABCA1
NRG1,PTPRZ1
NRG1,CFTR
NRG1,FCRL4
SERPINC1,ITGB1
SLIT2,LRP2
SLIT2,ITGB1
SLIT2,ITGA1
SLIT2,FLT4
SLIT2,ABCA1
NCAM1,ITGB1
NCAM1,ABCA1
SEMA4D,LRP2
SEMA4D,ABCA1
NRG4,FCRL4
IFNE,SORT1
IFNE,ITGB2
IFNE,ADRB2
IFNE,ITGB5
IFNE,ITGA4
IFNE,CD44
IFNE,LRP2
IFNE,CNR1
IFNE,ITGB1
IFNE,LRP1
IFNE,SDC2
IFNE,ITGAM
IFNE,LRP6
IFNE,SDC1
IFNE,PLAUR
IFNE,C5AR1
IFNE,TNFRSF11B
IFNE,LDLR
IFNE,TLR2
IFNE,SELP
IFNE,SDC4
IFNE,TFRC
IFNE,VLDLR
IFNE,F3
IFNE,CALCR
IFNE,TLR6
IFNE,TLR4
IFNE,SDC3
IFNE,CD81
IFNE,SORL1
IFNE,LMBR1L
IFNE,TLR1
IFNE,AGER
IFNE,TRPM3
IFNE,RYR1
IFNE,GPIHBP1
IFNE,LEPR
IFNE,AGTR1
IFNE,CD40
IFNE,HFE
IFNE,CD79A
IFNE,C1QBP
IFNE,FCRL4
IFNE,IL17RC
IFNE,XCR1
ZP3,ITGB1
ZP3,FCRL4
EFEMP1,ITGB1
FGL1,FCRL4
ARF4,FCRL4
ANG,FCRL4
LRIG2,ITGB1
EPGN,FCRL4
DLK2,LRP2
RBP3,LRP2
RBP3,LRP1
CXCL1,IFNAR2
PPY,IFNAR2
SORBS1,ITGB1
SORBS1,ABCA1
MATN1,ITGB1
DEFB106A,IFNAR2
DEFB106A,IFNAR1
CCL14,IFNAR2
CCL14,IFNAR1
CCL3,ACKR1
CCL3,IFNAR2
CCL3,IFNAR1
CCL3L3,IFNAR2
CCL3L3,IFNAR1
CCL4,IFNAR2
CCL4,IFNAR1
FGF12,FCRL4
ANGPT1,FGFR1
ANGPT1,ITGB5
ANGPT1,CD44
ANGPT1,ITGB3
ANGPT1,FCRL4
YARS1,IFNAR2
IL17F,FCRL4
CCL15,IFNAR2
CCL15,IFNAR1
CCL23,IFNAR2
CCL23,IFNAR1
CCL18,IFNAR2
CCL18,IFNAR1
LTBP1,ITGB1
MST1,ABCA1
CHAD,ITGA1
CHAD,FCRL4
CD86,IFNAR2
XCL2,IFNAR2
C4B,ABCA1
IL19,IFNAR2
ICOSLG,IFNAR2
F11,LRP2
F11,ABCA1
MMP12,FCRL4
GSTO1,LSR
GSTO1,LRP8
GSTO1,RYR2
GSTO1,STAB2
GSTO1,DCHS1
ADA,FCRL4
CD59,IFNAR2
PLTP,PLXNA1
PLTP,LRP2
PLTP,ITGB1
PLTP,ITGAV
PLTP,ITGA7
PLTP,ITGA6
PLTP,ITGA1
PLTP,ITGA5
PLTP,FLT4
PLTP,PLXNA4
PLTP,PLXNA2
PLTP,PTPRB
PLTP,RYR1
PLTP,ADGRL1
PLTP,NRXN3
PLTP,PTPRZ1
PLTP,CFTR
PLTP,NRXN2
PLTP,PLXNB1
NPNT,FCRL4
COL8A2,NOTCH1
COL8A2,NOTCH4
COL8A2,NOTCH2
COL8A2,NOTCH3
APOC1,ITGB1
APOC1,LRP8
APOC4,ITGB1
APOC4,LRP8
QRFP,IFNAR2
SPON2,LRP2
SPON2,ITGB1
SPON2,FCRL4
PRG4,TLR2
PRG4,FCRL4
VIM,FCRL4
CXCL17,IFNAR2
APELA,IFNAR2
APELA,IFNAR1
